,ZIP,City/Location Name,STATE,2010 Census Population,FIPS Code,StCtyCode,County Name,Zip Code Designation
5514,83837,Kellogg,ID," 3,644",16079,13390,SHOSHONE,Low Income Area/HPSA
5515,83537,Kendrick,ID," 1,060",16069,13340,NEZ PERCE,Low Income Area/HPSA
5516,83341,Kimberly,ID," 6,481",16083,13410,TWIN FALLS,Low Income Area/HPSA
5517,83633,King Hill,ID, 404,16039,13190,ELMORE,Low Income Area/HPSA
5518,83839,Kingston,ID," 1,163",16079,13390,SHOSHONE,Low Income Area/HPSA
5519,83539,Kooskia,ID," 2,751",16049,13240,IDAHO,Low Income Area/HPSA
5520,83634,Kuna,ID," 24,838",16001,13000,ADA,Low Income Area/HPSA
5521,83540,Lapwai,ID," 2,172",16069,13340,NEZ PERCE,Low Income Area/HPSA
5522,83246,Lava Hot Springs,ID, 946,16005,13020,BANNOCK,HPSA
5523,83464,Leadore,ID, 609,16059,13290,LEMHI,Low Income Area/HPSA
5524,83541,Lenore,ID," 1,128",16035,13170,CLEARWATER,Low Income Area/HPSA
5525,83636,Letha,ID, 75,16045,13220,GEM,Low Income Area/HPSA
5526,83501,Lewiston,ID," 34,321",16069,13340,NEZ PERCE,Low Income Area/HPSA
5527,83431,Lewisville,ID, 839,16051,13250,JEFFERSON,Low Income Area/HPSA
5528,83637,Lowman,ID, 206,16015,13070,BOISE,Low Income Area/HPSA
5529,83542,Lucile,ID, 221,16049,13240,IDAHO,Low Income Area/HPSA
5530,83251,Mackay,ID," 1,398",16037,13180,CUSTER,Low Income Area/HPSA
5531,83252,Malad City,ID," 4,127",16071,13350,ONEIDA,Low Income Area/HPSA
5532,83342,Malta,ID," 2,558",16031,13150,CASSIA,Low Income Area/HPSA
5533,83639,Marsing,ID," 3,396",16073,13360,OWYHEE,Low Income Area
5534,83253,May,ID, 221,16059,13290,LEMHI,Low Income Area/HPSA
5535,83638,McCall,ID," 6,203",16085,13420,VALLEY,Low Income Area/HPSA
5536,83250,McCammon,ID," 1,807",16005,13020,BANNOCK,HPSA
5537,83842,Medimont,ID, 61,16055,13270,KOOTENAI,Low Income Area/HPSA
5538,83641,Melba,ID," 2,295",16027,13130,CANYON,Low Income Area/HPSA
5539,83434,Menan,ID," 1,760",16051,13250,JEFFERSON,Low Income Area/HPSA
5540,83643,Mesa,ID, 155,16003,13010,ADAMS,Low Income Area/HPSA
5541,83644,Middleton,ID," 9,223",16027,13130,CANYON,Low Income Area/HPSA
5542,83645,Midvale,ID, 682,16087,13430,WASHINGTON,Low Income Area/HPSA
5543,83343,Minidoka,ID, 61,16067,13330,MINIDOKA,Low Income Area/HPSA
5544,83435,Monteview,ID, 515,16051,13250,JEFFERSON,Low Income Area/HPSA
5545,83254,Montpelier,ID," 4,366",16007,13030,BEAR LAKE,Low Income Area/HPSA
5546,83255,Moore,ID, 879,16023,13110,BUTTE,Low Income Area/HPSA
5547,83843,Moscow,ID," 27,104",16057,13280,LATAH,Low Income Area/HPSA
5548,83647,Mountain Home,ID," 20,778",16039,13190,ELMORE,Low Income Area/HPSA
5549,83648,Mountain Home A F B,ID," 3,516",16039,13190,ELMORE,Low Income Area/HPSA
5550,83845,Moyie Springs,ID," 2,672",16021,13100,BOUNDARY,Low Income Area/HPSA
5551,83846,Mullan,ID, 766,16079,13390,SHOSHONE,Low Income Area/HPSA
5552,83650,Murphy,ID," 1,632",16073,13360,OWYHEE,Low Income Area
5553,83344,Murtaugh,ID," 1,061",16083,13410,TWIN FALLS,Low Income Area/HPSA
5554,83651,Nampa,ID," 29,813",16027,13130,CANYON,Low Income Area/HPSA
5555,83686,Nampa,ID," 46,095",16027,13130,CANYON,Low Income Area/HPSA
5556,83687,Nampa,ID," 29,573",16027,13130,CANYON,Low Income Area/HPSA
5557,83847,Naples,ID," 1,834",16021,13100,BOUNDARY,Low Income Area/HPSA
5558,83654,New Meadows,ID," 1,625",16003,13010,ADAMS,Low Income Area/HPSA
5559,83655,New Plymouth,ID," 4,213",16075,13370,PAYETTE,Low Income Area/HPSA
5560,83436,Newdale,ID, 96,16065,13320,MADISON,Low Income Area/HPSA
5561,83543,Nezperce,ID, 695,16061,13300,LEWIS,Low Income Area/HPSA
5562,83848,Nordman,ID, 158,16017,13080,BONNER,Low Income Area/HPSA
5563,83466,North Fork,ID, 354,16059,13290,LEMHI,Low Income Area/HPSA
5564,83346,Oakley,ID," 1,482",16031,13150,CASSIA,Low Income Area/HPSA
5565,83657,Ola,ID, 157,16045,13220,GEM,Low Income Area/HPSA
5566,83822,Oldtown,ID," 2,313",16017,13080,BONNER,Low Income Area/HPSA
5567,83544,Orofino,ID," 6,073",16035,13170,CLEARWATER,Low Income Area/HPSA
5568,83261,Paris,ID, 747,16007,13030,BEAR LAKE,Low Income Area/HPSA
5569,83660,Parma,ID," 6,013",16027,13130,CANYON,Low Income Area/HPSA
5570,83347,Paul,ID," 3,159",16063,13310,LINCOLN,Low Income Area/HPSA
5571,83661,Payette,ID," 9,794",16075,13370,PAYETTE,Low Income Area/HPSA
5572,83545,Peck,ID, 525,16069,13340,NEZ PERCE,Low Income Area/HPSA
5573,83348,Picabo,ID, 6,16013,13060,BLAINE,Low Income Area
5574,83546,Pierce,ID, 583,16035,13170,CLEARWATER,Low Income Area/HPSA
5575,83850,Pinehurst,ID," 2,120",16079,13390,SHOSHONE,Low Income Area/HPSA
5576,83262,Pingree,ID," 1,337",16011,13050,BINGHAM,Low Income Area/HPSA
5577,83666,Placerville,ID, 28,16015,13070,BOISE,Low Income Area/HPSA
5578,83851,Plummer,ID," 1,664",16009,13040,BENEWAH,Low Income Area/HPSA
5579,83201,Pocatello,ID," 38,551",16005,13020,BANNOCK,Low Income Area/HPSA
5580,83202,Pocatello,ID," 20,445",16005,13020,BANNOCK,Low Income Area/HPSA
5581,83204,Pocatello,ID," 18,025",16005,13020,BANNOCK,Low Income Area/HPSA
5582,83547,Pollock,ID, 402,16049,13240,IDAHO,Low Income Area/HPSA
5583,83852,Ponderay,ID," 1,118",16017,13080,BONNER,Low Income Area/HPSA
5584,83853,Porthill,ID, 106,16021,13100,BOUNDARY,Low Income Area/HPSA
5585,83854,Post Falls,ID," 37,724",16055,13270,KOOTENAI,Low Income Area/HPSA
5586,83855,Potlatch,ID," 2,095",16057,13280,LATAH,Low Income Area/HPSA
5587,83263,Preston,ID," 9,175",16041,13200,FRANKLIN,Low Income Area/HPSA
5588,83856,Priest River,ID," 6,281",16017,13080,BONNER,Low Income Area/HPSA
5589,83857,Princeton,ID, 862,16057,13280,LATAH,Low Income Area/HPSA
5590,83858,Rathdrum,ID," 13,130",16055,13270,KOOTENAI,Low Income Area/HPSA
5591,83548,Reubens,ID, 118,16061,13300,LEWIS,Low Income Area/HPSA
5592,83440,Rexburg,ID," 35,665",16065,13320,MADISON,Low Income Area/HPSA
5593,83349,Richfield,ID," 1,067",16063,13310,LINCOLN,Low Income Area/HPSA
5594,83442,Rigby,ID," 19,704",16051,13250,JEFFERSON,Low Income Area/HPSA
5595,83549,Riggins,ID, 754,16049,13240,IDAHO,Low Income Area/HPSA
5596,83443,Ririe,ID, 423,16019,13090,BONNEVILLE,HPSA
5597,83443,Ririe,ID, 70,16019,13090,BONNEVILLE,HPSA
5598,83444,Roberts,ID," 1,488",16051,13250,JEFFERSON,Low Income Area/HPSA
5599,83271,Rockland,ID, 524,16077,13380,POWER,Low Income Area/HPSA
5600,83302,Rogerson,ID, 121,16083,13410,TWIN FALLS,Low Income Area/HPSA
5601,83350,Rupert,ID," 11,876",16067,13330,MINIDOKA,Low Income Area/HPSA
5602,83860,Sagle,ID," 6,086",16017,13080,BONNER,Low Income Area/HPSA
5603,83445,Saint Anthony,ID," 7,240",16043,13210,FREMONT,Low Income Area/HPSA
5604,83272,Saint Charles,ID, 192,16007,13030,BEAR LAKE,Low Income Area/HPSA
5605,83861,Saint Maries,ID," 6,830",16009,13040,BENEWAH,Low Income Area/HPSA
5606,83467,Salmon,ID," 5,856",16059,13290,LEMHI,Low Income Area/HPSA
5607,83864,Sandpoint,ID," 17,489",16017,13080,BONNER,Low Income Area/HPSA
5608,83274,Shelley,ID," 9,917",16011,13050,BINGHAM,Low Income Area/HPSA
5609,83352,Shoshone,ID," 3,303",16063,13310,LINCOLN,Low Income Area/HPSA
5610,83469,Shoup,ID, 47,16059,13290,LEMHI,Low Income Area/HPSA
5611,83868,Smelterville,ID, 270,16079,13390,SHOSHONE,Low Income Area/HPSA
5612,83276,Soda Springs,ID," 4,187",16029,13140,CARIBOU,Low Income Area/HPSA
5613,83446,Spencer,ID, 78,16033,13160,CLARK,Low Income Area/HPSA
5614,83869,Spirit Lake,ID," 4,124",16055,13270,KOOTENAI,Low Income Area/HPSA
5615,83278,Stanley,ID, 322,16037,13180,CUSTER,Low Income Area/HPSA
5616,83669,Star,ID, 435,16001,13000,ADA,HPSA
5617,83552,Stites,ID, 452,16049,13240,IDAHO,Low Income Area/HPSA
5618,83448,Sugar City,ID," 2,418",16065,13320,MADISON,Low Income Area/HPSA
5619,83449,Swan Valley,ID, 516,16019,13090,BONNEVILLE,HPSA
5620,83670,Sweet,ID, 667,16045,13220,GEM,Low Income Area/HPSA
5621,83870,Tensed,ID, 439,16009,13040,BENEWAH,Low Income Area/HPSA
5622,83450,Terreton,ID," 1,184",16051,13250,JEFFERSON,Low Income Area/HPSA
5623,83451,Teton,ID," 1,152",16043,13210,FREMONT,Low Income Area/HPSA
5624,83452,Tetonia,ID," 1,614",16081,13400,TETON,HPSA
5625,83283,Thatcher,ID, 130,16041,13200,FRANKLIN,Low Income Area/HPSA
5626,83871,Troy,ID," 2,030",16057,13280,LATAH,HPSA
5627,83301,Twin Falls,ID," 52,165",16083,13410,TWIN FALLS,Low Income Area/HPSA
5628,83455,Victor,ID," 4,977",16081,13400,TETON,HPSA
5629,83872,Viola,ID, 693,16057,13280,LATAH,Low Income Area/HPSA
5630,83873,Wallace,ID," 4,473",16079,13390,SHOSHONE,Low Income Area/HPSA
5631,83285,Wayan,ID, 94,16029,13140,CARIBOU,HPSA
5632,83285,Wayan,ID, 45,16029,13140,CARIBOU,HPSA
5633,83553,Weippe,ID," 1,179",16035,13170,CLEARWATER,Low Income Area/HPSA
5634,83672,Weiser,ID," 8,581",16087,13430,WASHINGTON,Low Income Area/HPSA
5635,83355,Wendell,ID," 5,823",16047,13230,GOODING,Low Income Area/HPSA
5636,83286,Weston,ID," 1,037",16041,13200,FRANKLIN,Low Income Area/HPSA
5637,83554,White Bird,ID, 760,16049,13240,IDAHO,Low Income Area/HPSA
5638,83676,Wilder,ID," 4,325",16027,13130,CANYON,Low Income Area/HPSA
5639,83555,Winchester,ID, 425,16061,13300,LEWIS,Low Income Area/HPSA
5640,83876,Worley,ID, 2,16055,13270,KOOTENAI,HPSA
5641,83876,Worley,ID," 1,438",16055,13270,KOOTENAI,HPSA
5642,83677,Yellow Pine,ID, 34,16085,13420,VALLEY,HPSA
5643,61410,Abingdon,IL," 3,858",17095,14560,KNOX,Low Income Area/HPSA
5644,61411,Adair,IL, 393,17109,14630,MC DONOUGH,Low Income Area/HPSA
5645,62214,Addieville,IL," 1,189",17189,14985,WASHINGTON,HPSA
5646,61230,Albany,IL," 1,228",17195,14988,WHITESIDE,HPSA
5647,62215,Albers,IL," 1,062",17027,14130,CLINTON,HPSA
5648,62806,Albion,IL," 2,944",17047,14320,EDWARDS,Low Income Area/HPSA
5649,61231,Aledo,IL," 5,524",17131,14740,MERCER,Low Income Area/HPSA
5650,62601,Alexander,IL, 463,17137,14770,MORGAN,HPSA
5651,61412,Alexis,IL, 602,17131,14740,MERCER,HPSA
5652,61412,Alexis,IL, 806,17131,14740,MERCER,HPSA
5653,62001,Alhambra,IL," 1,726",17119,14680,MADISON,HPSA
5654,62410,Allendale,IL," 1,002",17185,14983,WABASH,HPSA
5655,61810,Allerton,IL, 18,17183,14982,VERMILION,HPSA
5656,61810,Allerton,IL, 336,17183,14982,VERMILION,HPSA
5657,61810,Allerton,IL, 8,17183,14982,VERMILION,HPSA
5658,62807,Alma,IL, 801,17121,14690,MARION,Low Income Area/HPSA
5659,61413,Alpha,IL," 1,073",17073,14450,HENRY,HPSA
5660,60803,Alsip,IL," 12,122",17031,14141,COOK,HPSA
5661,62411,Altamont,IL," 4,132",17049,14330,EFFINGHAM,HPSA
5662,62905,Alto Pass,IL, 804,17181,14981,UNION,Low Income Area/HPSA
5663,62002,Alton,IL," 32,496",17119,14680,MADISON,Low Income Area/HPSA
5664,61414,Altona,IL, 778,17095,14560,KNOX,HPSA
5665,61414,Altona,IL, 73,17095,14560,KNOX,HPSA
5666,61811,Alvin,IL, 698,17183,14982,VERMILION,HPSA
5667,61310,Amboy,IL, 207,17103,14600,LEE,HPSA
5668,61310,Amboy,IL," 3,788",17103,14600,LEE,HPSA
5669,61311,Ancona,IL, 184,17105,14610,LIVINGSTON,HPSA
5670,62906,Anna,IL," 7,404",17181,14981,UNION,Low Income Area/HPSA
5671,62413,Annapolis,IL, 443,17033,14150,CRAWFORD,Low Income Area/HPSA
5672,61234,Annawan,IL," 1,269",17073,14450,HENRY,HPSA
5673,61001,Apple River,IL," 1,164",17085,14510,JO DAVIESS,HPSA
5674,61910,Arcola,IL," 4,511",17041,14190,DOUGLAS,Low Income Area/HPSA
5675,62611,Arenzville,IL," 1,031",17017,14080,CASS,Low Income Area/HPSA
5676,62501,Argenta,IL, 13,17115,14660,MACON,HPSA
5677,61312,Arlington,IL," 1,015",17011,14050,BUREAU,Low Income Area/HPSA
5678,61812,Armstrong,IL, 270,17183,14982,VERMILION,Low Income Area/HPSA
5679,61911,Arthur,IL," 4,847",17041,14190,DOUGLAS,Low Income Area/HPSA
5680,60911,Ashkum,IL," 1,481",17075,14460,IROQUOIS,HPSA
5681,62612,Ashland,IL, 331,17017,14080,CASS,HPSA
5682,62612,Ashland,IL," 1,574",17017,14080,CASS,HPSA
5683,62808,Ashley,IL," 1,159",17189,14985,WASHINGTON,HPSA
5684,62808,Ashley,IL, 215,17189,14985,WASHINGTON,HPSA
5685,61912,Ashmore,IL," 1,350",17029,14140,COLES,HPSA
5686,61006,Ashton,IL, 166,17103,14600,LEE,HPSA
5687,61006,Ashton,IL," 1,486",17103,14600,LEE,HPSA
5688,62510,Assumption,IL, 339,17021,14100,CHRISTIAN,HPSA
5689,62510,Assumption,IL," 1,441",17021,14100,CHRISTIAN,HPSA
5690,61501,Astoria,IL," 1,957",17057,14370,FULTON,Low Income Area/HPSA
5691,62613,Athens,IL," 3,795",17129,14730,MENARD,HPSA
5692,62613,Athens,IL, 16,17129,14730,MENARD,HPSA
5693,62613,Athens,IL, 36,17129,14730,MENARD,HPSA
5694,61235,Atkinson,IL," 1,401",17073,14450,HENRY,HPSA
5695,61723,Atlanta,IL," 2,387",17107,14620,LOGAN,HPSA
5696,61913,Atwood,IL," 1,703",17147,14820,PIATT,Low Income Area/HPSA
5697,62615,Auburn,IL," 6,162",17167,14920,SANGAMON,HPSA
5698,62311,Augusta,IL, 777,17067,14420,HANCOCK,Low Income Area/HPSA
5699,60503,Aurora,IL, 7,17197,14989,WILL,HPSA
5700,60505,Aurora,IL," 77,101",17089,14530,KANE,Low Income Area/HPSA
5701,60506,Aurora,IL," 55,362",17089,14530,KANE,Low Income Area/HPSA
5702,60502,Aurora,IL," 1,554",17043,14250,DU PAGE,HPSA
5703,60504,Aurora,IL," 8,162",17043,14250,DU PAGE,HPSA
5704,62907,Ava,IL," 2,206",17077,14470,JACKSON,Low Income Area/HPSA
5705,62216,Aviston,IL," 2,242",17027,14130,CLINTON,HPSA
5706,61415,Avon,IL," 1,825",17057,14370,FULTON,Low Income Area/HPSA
5707,61007,Baileyville,IL, 397,17141,14790,OGLE,HPSA
5708,61007,Baileyville,IL, 134,17141,14790,OGLE,HPSA
5709,62217,Baldwin,IL, 806,17157,14870,RANDOLPH,Low Income Area/HPSA
5710,62809,Barnhill,IL, 165,17191,14986,WAYNE,Low Income Area/HPSA
5711,62312,Barry,IL," 2,423",17149,14830,PIKE,Low Income Area/HPSA
5712,62218,Bartelso,IL," 1,495",17027,14130,CLINTON,HPSA
5713,62313,Basco,IL, 339,17067,14420,HANCOCK,Low Income Area/HPSA
5714,60510,Batavia,IL, 2,17089,14530,KANE,HPSA
5715,62006,Batchtown,IL, 724,17013,14060,CALHOUN,Low Income Area/HPSA
5716,62617,Bath,IL, 927,17125,14710,MASON,Low Income Area/HPSA
5717,62314,Baylis,IL, 491,17149,14830,PIKE,Low Income Area/HPSA
5718,62618,Beardstown,IL," 8,002",17017,14080,CASS,Low Income Area/HPSA
5719,62512,Beason,IL, 454,17107,14620,LOGAN,HPSA
5720,60912,Beaverville,IL, 610,17075,14460,IROQUOIS,Low Income Area/HPSA
5721,60401,Beecher,IL, 59,17197,14989,WILL,HPSA
5722,62414,Beecher City,IL," 2,080",17049,14330,EFFINGHAM,Low Income Area/HPSA
5723,62908,Belknap,IL, 400,17127,14720,MASSAC,Low Income Area/HPSA
5724,62810,Belle Rive,IL," 1,179",17081,14490,JEFFERSON,Low Income Area/HPSA
5725,62220,Belleville,IL," 19,885",17163,14900,ST. CLAIR,Low Income Area
5726,62223,Belleville,IL," 1,164",17163,14900,ST. CLAIR,HPSA
5727,60104,Bellwood,IL," 19,042",17031,14141,COOK,Low Income Area
5728,61008,Belvidere,IL," 34,081",17007,14030,BOONE,Low Income Area/HPSA
5729,61813,Bement,IL," 1,957",17147,14820,PIATT,HPSA
5730,62009,Benld,IL," 1,854",17117,14670,MACOUPIN,Low Income Area/HPSA
5731,60106,Bensenville,IL," 20,546",17043,14250,DU PAGE,Low Income Area
5732,61516,Benson,IL, 694,17203,14992,WOODFORD,HPSA
5733,62812,Benton,IL," 12,361",17055,14360,FRANKLIN,Low Income Area/HPSA
5734,60163,Berkeley,IL," 5,238",17031,14141,COOK,Low Income Area
5735,61417,Berwick,IL, 275,17187,14984,WARREN,Low Income Area/HPSA
5736,60402,Berwyn,IL," 63,468",17031,14141,COOK,Low Income Area
5737,62010,Bethalto,IL, 79,17119,14680,MADISON,HPSA
5738,61914,Bethany,IL," 1,909",17139,14780,MOULTRIE,Low Income Area/HPSA
5739,61418,Biggsville,IL, 552,17071,14440,HENDERSON,HPSA
5740,62011,Bingham,IL, 507,17051,14340,FAYETTE,Low Income Area/HPSA
5741,61814,Bismarck,IL," 1,086",17183,14982,VERMILION,HPSA
5742,61313,Blackstone,IL, 201,17105,14610,LIVINGSTON,HPSA
5743,61420,Blandinsville,IL, 70,17109,14630,MC DONOUGH,HPSA
5744,61420,Blandinsville,IL," 1,005",17109,14630,MC DONOUGH,HPSA
5745,61701,Bloomington,IL," 36,201",17113,14650,MC LEAN,Low Income Area/HPSA
5746,61704,Bloomington,IL," 4,736",17113,14650,MC LEAN,HPSA
5747,61705,Bloomington,IL, 50,17113,14650,MC LEAN,HPSA
5748,60406,Blue Island,IL," 25,506",17031,14141,COOK,Low Income Area/HPSA
5749,62513,Blue Mound,IL, 222,17115,14660,MACON,HPSA
5750,62621,Bluffs,IL, 23,17171,14940,SCOTT,HPSA
5751,62621,Bluffs,IL," 1,138",17171,14940,SCOTT,HPSA
5752,62814,Bluford,IL," 2,046",17081,14490,JEFFERSON,Low Income Area/HPSA
5753,62815,Bone Gap,IL, 499,17047,14320,EDWARDS,HPSA
5754,60913,Bonfield,IL," 1,762",17091,14540,KANKAKEE,HPSA
5755,62816,Bonnie,IL," 1,280",17081,14490,JEFFERSON,Low Income Area/HPSA
5756,60914,Bourbonnais,IL," 29,122",17091,14540,KANKAKEE,HPSA
5757,62316,Bowen,IL, 664,17067,14420,HANCOCK,Low Income Area/HPSA
5758,61421,Bradford,IL," 1,825",17175,14960,STARK,Low Income Area/HPSA
5759,60915,Bradley,IL," 10,550",17091,14540,KANKAKEE,Low Income Area/HPSA
5760,62230,Breese,IL," 6,331",17027,14130,CLINTON,HPSA
5761,62417,Bridgeport,IL," 3,078",17101,14590,LAWRENCE,Low Income Area/HPSA
5762,60455,Bridgeview,IL," 16,306",17031,14141,COOK,Low Income Area
5763,62012,Brighton,IL," 3,628",17083,14500,JERSEY,HPSA
5764,62012,Brighton,IL," 2,947",17083,14500,JERSEY,HPSA
5765,61517,Brimfield,IL," 3,312",17143,14800,PEORIA,HPSA
5766,61816,Broadlands,IL, 463,17019,14090,CHAMPAIGN,HPSA
5767,61917,Brocton,IL, 565,17045,14310,EDGAR,Low Income Area/HPSA
5768,62910,Brookport,IL," 2,397",17127,14720,MASSAC,HPSA
5769,62910,Brookport,IL, 5,17127,14720,MASSAC,HPSA
5770,62817,Broughton,IL, 618,17065,14410,HAMILTON,HPSA
5771,62624,Browning,IL, 553,17169,14921,SCHUYLER,Low Income Area/HPSA
5772,62818,Browns,IL, 335,17047,14320,EDWARDS,Low Income Area/HPSA
5773,62418,Brownstown,IL," 2,577",17051,14340,FAYETTE,Low Income Area/HPSA
5774,62013,Brussels,IL," 1,200",17013,14060,CALHOUN,Low Income Area/HPSA
5775,61519,Bryant,IL, 14,17057,14370,FULTON,HPSA
5776,60917,Buckingham,IL, 474,17091,14540,KANKAKEE,HPSA
5777,60918,Buckley,IL, 917,17075,14460,IROQUOIS,HPSA
5778,62819,Buckner,IL, 455,17055,14360,FRANKLIN,Low Income Area/HPSA
5779,61314,Buda,IL, 814,17011,14050,BUREAU,Low Income Area/HPSA
5780,62515,Buffalo,IL, 970,17167,14920,SANGAMON,HPSA
5781,62517,Bulpitt,IL, 222,17021,14100,CHRISTIAN,Low Income Area/HPSA
5782,62912,Buncombe,IL," 1,127",17087,14520,JOHNSON,Low Income Area/HPSA
5783,62014,Bunker Hill,IL," 4,018",17117,14670,MACOUPIN,Low Income Area/HPSA
5784,62820,Burnt Prairie,IL, 160,17193,14987,WHITE,Low Income Area/HPSA
5785,61422,Bushnell,IL," 3,426",17109,14630,MC DONOUGH,Low Income Area/HPSA
5786,62015,Butler,IL, 510,17135,14760,MONTGOMERY,HPSA
5787,61010,Byron,IL," 8,068",17141,14790,OGLE,HPSA
5788,60919,Cabery,IL, 118,17091,14540,KANKAKEE,HPSA
5789,62914,Cairo,IL," 3,159",17003,14010,ALEXANDER,Low Income Area/HPSA
5790,62419,Calhoun,IL, 431,17159,14880,RICHLAND,Low Income Area/HPSA
5791,60409,Calumet City,IL," 36,626",17031,14141,COOK,Low Income Area/HPSA
5792,61919,Camargo,IL, 733,17041,14190,DOUGLAS,HPSA
5793,61238,Cambridge,IL," 3,402",17073,14450,HENRY,HPSA
5794,62319,Camden,IL, 229,17169,14921,SCHUYLER,HPSA
5795,61423,Cameron,IL, 661,17187,14984,WARREN,HPSA
5796,62320,Camp Point,IL," 2,142",17001,14000,ADAMS,Low Income Area/HPSA
5797,62916,Campbell Hill,IL," 1,043",17077,14470,JACKSON,Low Income Area/HPSA
5798,61520,Canton,IL," 18,949",17057,14370,FULTON,Low Income Area/HPSA
5799,62625,Cantrall,IL, 107,17167,14920,SANGAMON,HPSA
5800,62625,Cantrall,IL, 785,17167,14920,SANGAMON,HPSA
5801,62901,Carbondale,IL," 27,293",17077,14470,JACKSON,Low Income Area/HPSA
5802,62902,Carbondale,IL," 4,551",17077,14470,JACKSON,Low Income Area/HPSA
5803,62903,Carbondale,IL," 2,930",17077,14470,JACKSON,Low Income Area/HPSA
5804,62626,Carlinville,IL," 8,029",17117,14670,MACOUPIN,Low Income Area/HPSA
5805,61725,Carlock,IL, 414,17113,14650,MC LEAN,HPSA
5806,62231,Carlyle,IL," 8,633",17027,14130,CLINTON,HPSA
5807,62231,Carlyle,IL, 35,17027,14130,CLINTON,HPSA
5808,61425,Carman,IL, 309,17071,14440,HENDERSON,HPSA
5809,62821,Carmi,IL," 7,804",17193,14987,WHITE,Low Income Area/HPSA
5810,60110,Carpentersville,IL," 38,342",17089,14530,KANE,Low Income Area
5811,62917,Carrier Mills,IL," 2,561",17165,14910,SALINE,Low Income Area/HPSA
5812,62016,Carrollton,IL," 2,966",17061,14390,GREENE,HPSA
5813,62918,Carterville,IL," 10,773",17199,14990,WILLIAMSON,Low Income Area/HPSA
5814,62321,Carthage,IL," 4,149",17067,14420,HANCOCK,Low Income Area/HPSA
5815,62420,Casey,IL," 4,757",17023,14110,CLARK,Low Income Area/HPSA
5816,62232,Caseyville,IL," 1,080",17163,14900,ST. CLAIR,HPSA
5817,61817,Catlin,IL," 2,959",17183,14982,VERMILION,HPSA
5818,62919,Cave in Rock,IL," 1,627",17069,14421,HARDIN,Low Income Area/HPSA
5819,62801,Centralia,IL," 22,658",17121,14690,MARION,Low Income Area/HPSA
5820,61818,Cerro Gordo,IL," 1,878",17147,14820,PIATT,HPSA
5821,61014,Chadwick,IL," 1,039",17015,14070,CARROLL,HPSA
5822,61014,Chadwick,IL, 121,17015,14070,CARROLL,HPSA
5823,62323,Chambersburg,IL, 200,17149,14830,PIKE,Low Income Area/HPSA
5824,61820,Champaign,IL," 36,492",17019,14090,CHAMPAIGN,Low Income Area/HPSA
5825,61821,Champaign,IL," 30,173",17019,14090,CHAMPAIGN,Low Income Area/HPSA
5826,61822,Champaign,IL," 22,428",17019,14090,CHAMPAIGN,HPSA
5827,61015,Chana,IL," 1,039",17141,14790,OGLE,HPSA
5828,62627,Chandlerville,IL, 195,17017,14080,CASS,HPSA
5829,62627,Chandlerville,IL, 785,17017,14080,CASS,HPSA
5830,62628,Chapin,IL, 891,17137,14770,MORGAN,HPSA
5831,61920,Charleston,IL," 25,519",17029,14140,COLES,Low Income Area/HPSA
5832,62629,Chatham,IL," 12,536",17167,14920,SANGAMON,HPSA
5833,60921,Chatsworth,IL," 1,567",17105,14610,LIVINGSTON,Low Income Area/HPSA
5834,60922,Chebanse,IL," 1,253",17091,14540,KANKAKEE,HPSA
5835,62233,Chester,IL," 10,100",17157,14870,RANDOLPH,HPSA
5836,62630,Chesterfield,IL, 541,17117,14670,MACOUPIN,HPSA
5837,62518,Chestnut,IL, 452,17107,14620,LOGAN,HPSA
5838,60607,Chicago,IL," 23,474",17031,14141,COOK,Low Income Area/HPSA
5839,60608,Chicago,IL," 72,574",17031,14141,COOK,Low Income Area/HPSA
5840,60609,Chicago,IL," 63,832",17031,14141,COOK,Low Income Area/HPSA
5841,60612,Chicago,IL," 33,942",17031,14141,COOK,Low Income Area/HPSA
5842,60615,Chicago,IL," 40,697",17031,14141,COOK,Low Income Area/HPSA
5843,60616,Chicago,IL," 48,350",17031,14141,COOK,Low Income Area/HPSA
5844,60617,Chicago,IL," 84,388",17031,14141,COOK,Low Income Area/HPSA
5845,60618,Chicago,IL," 91,772",17031,14141,COOK,Low Income Area/HPSA
5846,60619,Chicago,IL," 63,699",17031,14141,COOK,Low Income Area/HPSA
5847,60620,Chicago,IL," 72,599",17031,14141,COOK,Low Income Area/HPSA
5848,60621,Chicago,IL," 36,447",17031,14141,COOK,Low Income Area/HPSA
5849,60622,Chicago,IL," 51,951",17031,14141,COOK,Low Income Area/HPSA
5850,60623,Chicago,IL," 102,236",17031,14141,COOK,Low Income Area/HPSA
5851,60624,Chicago,IL," 38,247",17031,14141,COOK,Low Income Area/HPSA
5852,60625,Chicago,IL," 79,843",17031,14141,COOK,Low Income Area/HPSA
5853,60626,Chicago,IL," 51,906",17031,14141,COOK,Low Income Area/HPSA
5854,60628,Chicago,IL," 71,847",17031,14141,COOK,Low Income Area/HPSA
