ZIP,City/Location Name,STATE,2010 Census Population,FIPS Code,StCtyCode,County Name,Zip Code Designation
30251,Luthersville,GA,"* 2,258",13199,11740,MERIWETHER,Low Income Area/HPSA
30730,Lyerly,GA,"* 1,904",13055,11240,CHATTOOGA,Low Income Area/HPSA
30436,Lyons,GA,"* 12,100",13279,11901,TOOMBS,Low Income Area/HPSA
31217,Macon,GA,"* 19,086",13021,11090,BIBB,Low Income Area/HPSA
31201,Macon,GA,"* 9,772",13021,11090,BIBB,Low Income Area
31204,Macon,GA,"* 31,965",13021,11090,BIBB,Low Income Area
31206,Macon,GA,"* 28,666",13021,11090,BIBB,Low Income Area
31207,Macon,GA,* 253,13021,11090,BIBB,Low Income Area
31211,Macon,GA,"* 17,141",13021,11090,BIBB,Low Income Area
31210,Macon,GA,"* 2,942",13021,11090,BIBB,HPSA
31220,Macon,GA,"* 1,131",13021,11090,BIBB,HPSA
30650,Madison,GA,"* 11,598",13211,11771,MORGAN,Low Income Area/HPSA
30438,Manassas,GA,"* 1,113",13267,11882,TATTNALL,Low Income Area/HPSA
31816,Manchester,GA,"* 5,684",13199,11740,MERIWETHER,Low Income Area/HPSA
31550,Manor,GA,* 779,13299,11940,WARE,Low Income Area
30055,Mansfield,GA,"* 3,281",13159,11611,JASPER,Low Income Area/HPSA
30148,Marble Hill,GA,"* 1,010",13227,11812,PICKENS,Low Income Area
30008,Marietta,GA,"* 32,890",13067,11290,COBB,Low Income Area
30060,Marietta,GA,"* 34,765",13067,11290,COBB,Low Income Area
30067,Marietta,GA,"* 45,204",13067,11290,COBB,Low Income Area
30069,Marietta,GA,* 6,13067,11290,COBB,Low Income Area
31057,Marshallville,GA,"* 2,041",13193,11710,MACON,Low Income Area/HPSA
30557,Martin,GA,"* 5,451",13257,11861,STEPHENS,Low Income Area/HPSA
30818,Matthews,GA,* 593,13163,11620,JEFFERSON,Low Income Area/HPSA
31058,Mauk,GA,"* 2,220",13197,11730,MARION,Low Income Area/HPSA
30558,Maysville,GA,"* 5,681",13157,11610,JACKSON,Low Income Area/HPSA
30555,MC Caysville,GA,"* 2,061",13111,11450,FANNIN,Low Income Area/HPSA
31054,MC Intyre,GA,"* 1,715",13319,11973,WILKINSON,Low Income Area/HPSA
31055,MC Rae,GA,"* 8,619",13271,11884,TELFAIR,Low Income Area/HPSA
30256,Meansville,GA,"* 1,953",13231,11821,PIKE,HPSA
30256,Meansville,GA,* 720,13231,11821,PIKE,HPSA
31765,Meigs,GA,"* 2,550",13205,11750,MITCHELL,Low Income Area/HPSA
30731,Menlo,GA,"* 2,509",13055,11240,CHATTOOGA,Low Income Area/HPSA
31551,Mershon,GA,"* 1,075",13229,11820,PIERCE,Low Income Area/HPSA
30439,Metter,GA,"* 10,684",13043,11180,CANDLER,Low Income Area/HPSA
31820,Midland,GA,"* 2,677",13215,11780,MUSCOGEE,HPSA
30441,Midville,GA,"* 1,495",13033,11150,BURKE,Low Income Area/HPSA
31320,Midway,GA,"* 9,033",13179,11680,LIBERTY,Low Income Area/HPSA
31060,Milan,GA,"* 2,591",13271,11884,TELFAIR,Low Income Area/HPSA
31061,Milledgeville,GA,"* 44,439",13009,11030,BALDWIN,Low Income Area/HPSA
30442,Millen,GA,"* 7,512",13165,11630,JENKINS,Low Income Area/HPSA
31552,Millwood,GA,* 928,13299,11940,WARE,Low Income Area
30257,Milner,GA,"* 4,432",13171,11651,LAMAR,Low Income Area/HPSA
30559,Mineral Bluff,GA,"* 4,336",13111,11450,FANNIN,Low Income Area/HPSA
30820,Mitchell,GA,* 994,13125,11480,GLASCOCK,Low Income Area/HPSA
30258,Molena,GA,"* 2,614",13231,11821,PIKE,Low Income Area/HPSA
30655,Monroe,GA,"* 23,964",13297,11930,WALTON,Low Income Area
30656,Monroe,GA,"* 15,602",13297,11930,WALTON,Low Income Area
31063,Montezuma,GA,"* 5,709",13093,11381,DOOLY,Low Income Area/HPSA
31064,Monticello,GA,"* 9,483",13159,11611,JASPER,Low Income Area/HPSA
31065,Montrose,GA,* 951,13175,11660,LAURENS,Low Income Area
31699,Moody A F B,GA,* 621,13185,11700,LOWNDES,Low Income Area
30259,Moreland,GA,"* 3,060",13077,11320,COWETA,Low Income Area
39866,Morgan,GA,"* 2,290",13037,11161,CALHOUN,Low Income Area/HPSA
30560,Morganton,GA,"* 4,621",13111,11450,FANNIN,Low Income Area/HPSA
39867,Morris,GA,"* 1,075",13239,11833,QUITMAN,Low Income Area/HPSA
30260,Morrow,GA,"* 25,228",13063,11280,CLAYTON,Low Income Area/HPSA
31638,Morven,GA,* 919,13027,11120,BROOKS,HPSA
31768,Moultrie,GA,"* 23,417",13071,11300,COLQUITT,Low Income Area/HPSA
31788,Moultrie,GA,"* 11,101",13071,11300,COLQUITT,Low Income Area/HPSA
30563,Mount Airy,GA,"* 5,364",13137,11540,HABERSHAM,Low Income Area/HPSA
30445,Mount Vernon,GA,"* 3,226",13209,11770,MONTGOMERY,Low Income Area/HPSA
31066,Musella,GA,"* 1,341",13079,11330,CRAWFORD,Low Income Area/HPSA
31553,Nahunta,GA,"* 4,868",13025,11110,BRANTLEY,Low Income Area/HPSA
31639,Nashville,GA,"* 10,141",13019,11080,BERRIEN,Low Income Area/HPSA
31641,Naylor,GA,"* 1,047",13173,11652,LANIER,Low Income Area
30056,Newborn,GA,"* 2,664",13159,11611,JASPER,Low Income Area/HPSA
30446,Newington,GA,"* 1,471",13251,11850,SCREVEN,Low Income Area/HPSA
30263,Newnan,GA,"* 52,965",13077,11320,COWETA,Low Income Area/HPSA
39870,Newton,GA,"* 3,419",13007,11020,BAKER,Low Income Area/HPSA
31554,Nicholls,GA,"* 7,120",13069,11291,COFFEE,Low Income Area/HPSA
30565,Nicholson,GA,"* 4,604",13157,11610,JACKSON,Low Income Area/HPSA
30071,Norcross,GA,"* 23,004",13135,11530,GWINNETT,Low Income Area
30093,Norcross,GA,"* 53,016",13135,11530,GWINNETT,Low Income Area
31771,Norman Park,GA,"* 5,998",13071,11300,COLQUITT,Low Income Area/HPSA
30821,Norwood,GA,* 956,13301,11941,WARREN,Low Income Area/HPSA
31772,Oakfield,GA,* 474,13321,11980,WORTH,Low Income Area/HPSA
30566,Oakwood,GA,"* 7,503",13139,11550,HALL,Low Income Area
31773,Ochlocknee,GA,"* 3,633",13275,11890,THOMAS,Low Income Area/HPSA
31774,Ocilla,GA,"* 6,836",13155,11601,IRWIN,Low Income Area
31555,Odum,GA,"* 2,935",13305,11960,WAYNE,Low Income Area/HPSA
31068,Oglethorpe,GA,"* 5,446",13193,11710,MACON,Low Income Area/HPSA
31821,Omaha,GA,* 724,13259,11862,STEWART,Low Income Area/HPSA
31775,Omega,GA,"* 3,065",13071,11300,COLQUITT,Low Income Area/HPSA
30268,Palmetto,GA,"* 9,196",13121,11470,FULTON,Low Income Area
39877,Parrott,GA,* 323,13307,11961,WEBSTER,Low Income Area/HPSA
31557,Patterson,GA,"* 2,921",13229,11820,PIERCE,Low Income Area/HPSA
31778,Pavo,GA,"* 3,480",13027,11120,BROOKS,Low Income Area/HPSA
31642,Pearson,GA,"* 5,137",13003,11010,ATKINSON,Low Income Area/HPSA
31779,Pelham,GA,"* 9,879",13205,11750,MITCHELL,Low Income Area/HPSA
31321,Pembroke,GA,"* 6,122",13029,11130,BRYAN,Low Income Area/HPSA
30567,Pendergrass,GA,"* 2,977",13157,11610,JACKSON,Low Income Area
30822,Perkins,GA,* 629,13165,11630,JENKINS,Low Income Area/HPSA
31069,Perry,GA,"* 18,866",13153,11600,HOUSTON,Low Income Area/HPSA
31822,Pine Mountain,GA,"* 5,216",13145,11580,HARRIS,Low Income Area/HPSA
31823,Pine Mountain Valley,GA,"* 1,055",13145,11580,HARRIS,Low Income Area/HPSA
31070,Pinehurst,GA,* 945,13093,11381,DOOLY,Low Income Area/HPSA
31071,Pineview,GA,* 796,13315,11971,WILCOX,Low Income Area/HPSA
31072,Pitts,GA,"* 1,393",13315,11971,WILCOX,Low Income Area/HPSA
31780,Plains,GA,"* 2,480",13261,11870,SUMTER,Low Income Area/HPSA
30733,Plainville,GA,"* 2,044",13129,11500,GORDON,Low Income Area/HPSA
30450,Portal,GA,"* 2,916",13031,11140,BULLOCH,Low Income Area/HPSA
31781,Poulan,GA,"* 1,651",13321,11980,WORTH,Low Income Area/HPSA
31824,Preston,GA,"* 2,157",13307,11961,WEBSTER,Low Income Area/HPSA
31643,Quitman,GA,"* 8,574",13027,11120,BROOKS,Low Income Area/HPSA
30568,Rabun Gap,GA,"* 2,315",13241,11834,RABUN,Low Income Area/HPSA
30734,Ranger,GA,"* 3,670",13129,11500,GORDON,Low Income Area/HPSA
31645,Ray City,GA,"* 5,406",13019,11080,BERRIEN,Low Income Area/HPSA
30660,Rayle,GA,"* 1,261",13317,11972,WILKES,Low Income Area/HPSA
31783,Rebecca,GA,"* 1,217",13287,11911,TURNER,Low Income Area/HPSA
30452,Register,GA,"* 1,954",13031,11140,BULLOCH,Low Income Area/HPSA
30453,Reidsville,GA,"* 9,751",13267,11882,TATTNALL,Low Income Area/HPSA
31075,Rentz,GA,"* 2,612",13175,11660,LAURENS,Low Income Area
30735,Resaca,GA,"* 5,560",13129,11500,GORDON,Low Income Area/HPSA
30273,Rex,GA,"* 16,113",13063,11280,CLAYTON,Low Income Area/HPSA
31076,Reynolds,GA,"* 2,828",13193,11710,MACON,Low Income Area/HPSA
31077,Rhine,GA,* 892,13091,11380,DODGE,Low Income Area/HPSA
31323,Riceboro,GA,"* 1,530",13179,11680,LIBERTY,Low Income Area/HPSA
31825,Richland,GA,"* 1,976",13259,11862,STEWART,Low Income Area/HPSA
31326,Rincon,GA,* 315,13103,11421,EFFINGHAM,HPSA
30736,Ringgold,GA,* 564,13047,11200,CATOOSA,HPSA
30736,Ringgold,GA,* 188,13047,11200,CATOOSA,HPSA
30738,Rising Fawn,GA,"* 3,864",13083,11341,DADE,Low Income Area/HPSA
30274,Riverdale,GA,"* 30,874",13063,11280,CLAYTON,Low Income Area/HPSA
30296,Riverdale,GA,"* 27,033",13063,11280,CLAYTON,Low Income Area/HPSA
31078,Roberta,GA,"* 2,718",13079,11330,CRAWFORD,Low Income Area/HPSA
31079,Rochelle,GA,"* 3,046",13315,11971,WILCOX,Low Income Area/HPSA
30739,Rock Spring,GA,"* 4,652",13295,11921,WALKER,HPSA
30454,Rockledge,GA,* 693,13175,11660,LAURENS,Low Income Area
30153,Rockmart,GA,"* 17,886",13233,11830,POLK,Low Income Area/HPSA
30740,Rocky Face,GA,"* 8,516",13313,11970,WHITFIELD,Low Income Area/HPSA
30455,Rocky Ford,GA,* 672,13251,11850,SCREVEN,Low Income Area/HPSA
30161,Rome,GA,"* 35,586",13115,11460,FLOYD,Low Income Area/HPSA
30165,Rome,GA,"* 40,071",13115,11460,FLOYD,Low Income Area
30170,Roopville,GA,"* 3,166",13149,11590,HEARD,Low Income Area/HPSA
30741,Rossville,GA,"* 30,902",13295,11921,WALKER,Low Income Area/HPSA
30662,Royston,GA,"* 8,508",13119,11462,FRANKLIN,Low Income Area/HPSA
31081,Rupert,GA,* 289,13269,11883,TAYLOR,Low Income Area/HPSA
30663,Rutledge,GA,"* 2,994",13211,11771,MORGAN,Low Income Area/HPSA
30171,Rydal,GA,* 354,13015,11060,BARTOW,HPSA
30171,Rydal,GA,"* 2,273",13015,11060,BARTOW,HPSA
31562,Saint George,GA,"* 2,841",13049,11210,CHARLTON,Low Income Area/HPSA
31558,Saint Marys,GA,"* 20,273",13039,11170,CAMDEN,Low Income Area/HPSA
31522,Saint Simons Island,GA,"* 14,456",13127,11490,GLYNN,HPSA
31784,Sale City,GA,* 709,13205,11750,MITCHELL,Low Income Area/HPSA
31082,Sandersville,GA,"* 10,234",13303,11950,WASHINGTON,Low Income Area/HPSA
30456,Sardis,GA,"* 2,061",13033,11150,BURKE,Low Income Area
30571,Sautee Nacoochee,GA,"* 3,353",13311,11963,WHITE,Low Income Area/HPSA
31401,Savannah,GA,"* 21,308",13051,11220,CHATHAM,Low Income Area/HPSA
31404,Savannah,GA,"* 29,297",13051,11220,CHATHAM,Low Income Area/HPSA
31405,Savannah,GA,"* 38,193",13051,11220,CHATHAM,Low Income Area/HPSA
31408,Savannah,GA,"* 12,043",13051,11220,CHATHAM,Low Income Area/HPSA
31415,Savannah,GA,"* 12,527",13051,11220,CHATHAM,Low Income Area/HPSA
31406,Savannah,GA,"* 35,705",13051,11220,CHATHAM,Low Income Area
31409,Savannah,GA,* 999,13051,11220,CHATHAM,Low Income Area
31419,Savannah,GA,"* 48,482",13051,11220,CHATHAM,Low Income Area
30079,Scottdale,GA,"* 2,829",13089,11370,DE KALB,Low Income Area
31560,Screven,GA,"* 2,584",13305,11960,WAYNE,Low Income Area
31561,Sea Island,GA,* 225,13127,11490,GLYNN,HPSA
30276,Senoia,GA,* 280,13077,11320,COWETA,HPSA
31085,Shady Dale,GA,"* 1,003",13159,11611,JASPER,Low Income Area/HPSA
39886,Shellman,GA,"* 1,446",13243,11835,RANDOLPH,Low Income Area/HPSA
31826,Shiloh,GA,"* 2,044",13263,11880,TALBOT,Low Income Area/HPSA
30173,Silver Creek,GA,"* 6,416",13115,11460,FLOYD,Low Income Area/HPSA
31787,Smithville,GA,"* 1,797",13177,11670,LEE,Low Income Area/HPSA
30082,Smyrna,GA,"* 26,711",13067,11290,COBB,Low Income Area
30025,Social Circle,GA,"* 9,140",13297,11930,WALTON,Low Income Area/HPSA
30457,Soperton,GA,"* 6,868",13283,11903,TREUTLEN,Low Income Area/HPSA
31647,Sparks,GA,"* 3,489",13075,11311,COOK,Low Income Area/HPSA
31087,Sparta,GA,"* 9,401",13141,11560,HANCOCK,Low Income Area/HPSA
31329,Springfield,GA,"* 9,195",13103,11421,EFFINGHAM,Low Income Area/HPSA
30823,Stapleton,GA,"* 1,639",13163,11620,JEFFERSON,Low Income Area/HPSA
31648,Statenville,GA,"* 1,307",13101,11420,ECHOLS,Low Income Area/HPSA
30458,Statesboro,GA,"* 41,337",13031,11140,BULLOCH,Low Income Area/HPSA
30461,Statesboro,GA,"* 13,137",13031,11140,BULLOCH,Low Income Area/HPSA
30667,Stephens,GA,"* 1,054",13221,11801,OGLETHORPE,Low Income Area/HPSA
30281,Stockbridge,GA,"* 1,560",13151,11591,HENRY,HPSA
31649,Stockton,GA,"* 1,936",13173,11652,LANIER,Low Income Area/HPSA
30083,Stone Mountain,GA,"* 51,605",13089,11370,DE KALB,Low Income Area
30088,Stone Mountain,GA,"* 24,945",13089,11370,DE KALB,Low Income Area
30572,Suches,GA,"* 1,221",13291,11913,UNION,Low Income Area/HPSA
30746,Sugar Valley,GA,"* 1,059",13129,11500,GORDON,Low Income Area/HPSA
30747,Summerville,GA,"* 16,985",13055,11240,CHATTOOGA,Low Income Area/HPSA
31789,Sumner,GA,"* 1,794",13321,11980,WORTH,Low Income Area/HPSA
31563,Surrency,GA,"* 1,105",13001,11000,APPLING,Low Income Area/HPSA
30401,Swainsboro,GA,"* 13,903",13107,11440,EMANUEL,Low Income Area/HPSA
31790,Sycamore,GA,"* 1,964",13287,11911,TURNER,Low Income Area/HPSA
30467,Sylvania,GA,"* 12,610",13251,11850,SCREVEN,Low Income Area/HPSA
31791,Sylvester,GA,"* 12,591",13321,11980,WORTH,Low Income Area/HPSA
31827,Talbotton,GA,"* 2,397",13263,11880,TALBOT,Low Income Area/HPSA
30175,Talking Rock,GA,"* 6,384",13227,11812,PICKENS,Low Income Area
30176,Tallapoosa,GA,"* 7,083",13143,11570,HARALSON,Low Income Area/HPSA
30470,Tarrytown,GA,* 914,13283,11903,TREUTLEN,HPSA
30470,Tarrytown,GA,* 9,13283,11903,TREUTLEN,HPSA
30177,Tate,GA,* 199,13227,11812,PICKENS,Low Income Area
30178,Taylorsville,GA,"* 3,322",13015,11060,BARTOW,HPSA
30178,Taylorsville,GA,* 140,13015,11060,BARTOW,HPSA
30179,Temple,GA,"* 17,468",13045,11190,CARROLL,Low Income Area/HPSA
30751,Tennga,GA,* 202,13213,11772,MURRAY,Low Income Area/HPSA
31089,Tennille,GA,"* 5,092",13303,11950,WASHINGTON,Low Income Area/HPSA
30285,The Rock,GA,* 249,13293,11920,UPSON,HPSA
30285,The Rock,GA,* 630,13293,11920,UPSON,HPSA
30286,Thomaston,GA,"* 23,325",13293,11920,UPSON,Low Income Area/HPSA
31792,Thomasville,GA,"* 23,814",13275,11890,THOMAS,Low Income Area/HPSA
31757,Thomasville,GA,"* 10,404",13275,11890,THOMAS,Low Income Area
30824,Thomson,GA,"* 17,260",13189,11702,MC DUFFIE,Low Income Area/HPSA
31793,Tifton,GA,"* 8,715",13277,11900,TIFT,Low Income Area/HPSA
31794,Tifton,GA,"* 26,680",13277,11900,TIFT,Low Income Area/HPSA
30576,Tiger,GA,"* 2,885",13241,11834,RABUN,Low Income Area/HPSA
30668,Tignall,GA,"* 1,880",13317,11972,WILKES,Low Income Area/HPSA
30577,Toccoa,GA,"* 22,558",13257,11861,STEPHENS,Low Income Area/HPSA
31090,Toomsboro,GA,* 980,13319,11973,WILKINSON,Low Income Area/HPSA
31331,Townsend,GA,"* 5,635",13191,11703,MC INTOSH,Low Income Area/HPSA
30752,Trenton,GA,"* 9,693",13083,11341,DADE,Low Income Area/HPSA
30753,Trion,GA,"* 6,425",13055,11240,CHATTOOGA,Low Income Area/HPSA
30084,Tucker,GA,"* 36,661",13089,11370,DE KALB,Low Income Area
30755,Tunnel Hill,GA,"* 9,017",13313,11970,WHITFIELD,Low Income Area/HPSA
30471,Twin City,GA,"* 4,886",13107,11440,EMANUEL,Low Income Area/HPSA
31795,Ty Ty,GA,"* 1,952",13321,11980,WORTH,Low Income Area/HPSA
31091,Unadilla,GA,"* 5,144",13093,11381,DOOLY,Low Income Area/HPSA
30291,Union City,GA,"* 19,139",13121,11470,FULTON,Low Income Area
30669,Union Point,GA,"* 3,326",13133,11520,GREENE,Low Income Area/HPSA
30473,Uvalda,GA,"* 3,127",13279,11901,TOOMBS,Low Income Area/HPSA
31602,Valdosta,GA,"* 35,370",13185,11700,LOWNDES,Low Income Area/HPSA
31601,Valdosta,GA,"* 34,659",13185,11700,LOWNDES,Low Income Area
31606,Valdosta,GA,"* 3,759",13185,11700,LOWNDES,Low Income Area
30474,Vidalia,GA,"* 15,985",13279,11901,TOOMBS,Low Income Area/HPSA
31092,Vienna,GA,"* 7,529",13093,11381,DOOLY,Low Income Area/HPSA
30180,Villa Rica,GA,"* 34,124",13045,11190,CARROLL,Low Income Area
30182,Waco,GA,"* 2,549",13045,11190,CARROLL,Low Income Area/HPSA
30477,Wadley,GA,"* 3,133",13163,11620,JEFFERSON,Low Income Area/HPSA
30183,Waleska,GA,* 13,13057,11250,CHEROKEE,HPSA
31830,Warm Springs,GA,"* 3,066",13199,11740,MERIWETHER,Low Income Area/HPSA
31093,Warner Robins,GA,"* 28,604",13153,11600,HOUSTON,Low Income Area/HPSA
31098,Warner Robins,GA,"* 2,939",13153,11600,HOUSTON,Low Income Area/HPSA
31088,Warner Robins,GA,"* 50,128",13153,11600,HOUSTON,HPSA
30828,Warrenton,GA,"* 4,138",13301,11941,WARREN,Low Income Area/HPSA
31094,Warthen,GA,"* 1,101",13303,11950,WASHINGTON,Low Income Area/HPSA
31796,Warwick,GA,"* 1,183",13321,11980,WORTH,Low Income Area/HPSA
30673,Washington,GA,"* 8,118",13317,11972,WILKES,Low Income Area/HPSA
30677,Watkinsville,GA,* 144,13219,11800,OCONEE,HPSA
31565,Waverly,GA,"* 1,589",13039,11170,CAMDEN,Low Income Area/HPSA
31831,Waverly Hall,GA,"* 3,140",13263,11880,TALBOT,HPSA
31503,Waycross,GA,"* 22,310",13299,11940,WARE,Low Income Area/HPSA
31501,Waycross,GA,"* 14,060",13299,11940,WARE,Low Income Area
30830,Waynesboro,GA,"* 14,450",13033,11150,BURKE,Low Income Area
31566,Waynesville,GA,"* 5,717",13025,11110,BRANTLEY,Low Income Area/HPSA
31567,West Green,GA,* 868,13161,11612,JEFF DAVIS,Low Income Area/HPSA
31833,West Point,GA,"* 6,945",13285,11910,TROUP,Low Income Area/HPSA
31832,Weston,GA,* 642,13307,11961,WEBSTER,Low Income Area/HPSA
39897,Whigham,GA,"* 3,429",13131,11510,GRADY,Low Income Area/HPSA
30184,White,GA,"* 6,214",13015,11060,BARTOW,HPSA
31568,White Oak,GA,"* 1,360",13039,11170,CAMDEN,Low Income Area/HPSA
30678,White Plains,GA,"* 1,316",13133,11520,GREENE,Low Income Area/HPSA
30185,Whitesburg,GA,"* 4,067",13045,11190,CARROLL,Low Income Area
30757,Wildwood,GA,"* 1,689",13083,11341,DADE,Low Income Area/HPSA
31650,Willacoochee,GA,"* 3,133",13003,11010,ATKINSON,Low Income Area/HPSA
30292,Williamson,GA,"* 6,096",13231,11821,PIKE,Low Income Area/HPSA
30680,Winder,GA,"* 37,753",13013,11050,BARROW,Low Income Area
30683,Winterville,GA,"* 6,498",13059,11260,CLARKE,Low Income Area/HPSA
31569,Woodbine,GA,"* 5,522",13039,11170,CAMDEN,HPSA
30293,Woodbury,GA,"* 2,960",13199,11740,MERIWETHER,Low Income Area/HPSA
31836,Woodland,GA,"* 1,906",13263,11880,TALBOT,Low Income Area/HPSA
31798,Wray,GA,* 933,13069,11291,COFFEE,Low Income Area/HPSA
30833,Wrens,GA,"* 4,151",13163,11620,JEFFERSON,Low Income Area/HPSA
31096,Wrightsville,GA,"* 7,165",13167,11640,JOHNSON,Low Income Area/HPSA
31097,Yatesville,GA,"* 1,167",13293,11920,UPSON,HPSA
30582,Young Harris,GA,"* 4,519",13281,11902,TOWNS,Low Income Area/HPSA
30295,Zebulon,GA,"* 3,991",13231,11821,PIKE,HPSA
96704,Captain Cook,HI,* 109,15001,12010,HAWAII,HPSA
96705,Eleele,HI,"* 2,427",15007,12040,KAUAI,Low Income Area
96708,Haiku,HI,"* 9,999",15009,12050,MAUI,HPSA
96710,Hakalau,HI,* 417,15001,12010,HAWAII,Low Income Area
96713,Hana,HI,"* 2,286",15009,12050,MAUI,HPSA
96718,Hawaii National Park,HI,* 115,15001,12010,HAWAII,Low Income Area/HPSA
96853,Hickam AFB,HI,* 537,15003,12020,HONOLULU,Low Income Area
96720,Hilo,HI,"* 46,259",15001,12010,HAWAII,Low Income Area
96726,Honaunau,HI,* 2,15001,12010,HAWAII,Low Income Area
96814,Honolulu,HI,"* 20,843",15003,12020,HONOLULU,Low Income Area
96815,Honolulu,HI,"* 31,473",15003,12020,HONOLULU,Low Income Area
96817,Honolulu,HI,"* 52,338",15003,12020,HONOLULU,Low Income Area
96819,Honolulu,HI,"* 49,748",15003,12020,HONOLULU,Low Income Area
96826,Honolulu,HI,"* 28,295",15003,12020,HONOLULU,Low Income Area
96728,Honomu,HI,* 573,15001,12010,HAWAII,Low Income Area
96729,Hoolehua,HI,"* 1,300",15009,12050,MAUI,Low Income Area/HPSA
96741,Kalaheo,HI,"* 5,918",15007,12040,KAUAI,Low Income Area
96742,Kalaupapa,HI,* 90,15005,12030,KALAWAO,HPSA
96743,Kamuela,HI,"* 1,652",15001,12010,HAWAII,HPSA
96748,Kaunakakai,HI,"* 4,501",15009,12050,MAUI,Low Income Area/HPSA
96749,Keaau,HI,"* 13,857",15001,12010,HAWAII,Low Income Area
96757,Kualapuu,HI,* 765,15009,12050,MAUI,Low Income Area/HPSA
96790,Kula,HI,* 5,15009,12050,MAUI,HPSA
96760,Kurtistown,HI,"* 7,552",15001,12010,HAWAII,Low Income Area
96763,Lanai City,HI,"* 3,135",15009,12050,MAUI,Low Income Area
96863,M C B H Kaneohe Bay,HI,* 52,15003,12020,HONOLULU,Low Income Area
96768,Makawao,HI,* 89,15009,12050,MAUI,HPSA
96770,Maunaloa,HI,* 689,15009,12050,MAUI,Low Income Area/HPSA
96771,Mountain View,HI,"* 7,809",15001,12010,HAWAII,Low Income Area
96772,Naalehu,HI,"* 6,777",15001,12010,HAWAII,Low Income Area/HPSA
96776,Paauilo,HI,"* 1,001",15001,12010,HAWAII,Low Income Area
96777,Pahala,HI,"* 1,450",15001,12010,HAWAII,Low Income Area/HPSA
96778,Pahoa,HI,"* 11,190",15001,12010,HAWAII,Low Income Area/HPSA
96779,Paia,HI,"* 3,109",15009,12050,MAUI,Low Income Area
96781,Papaikou,HI,"* 1,531",15001,12010,HAWAII,Low Income Area
96783,Pepeekeo,HI,"* 2,147",15001,12010,HAWAII,Low Income Area
96785,Volcano,HI,"* 4,918",15001,12010,HAWAII,Low Income Area
96786,Wahiawa,HI,"* 44,848",15003,12020,HONOLULU,Low Income Area
96792,Waianae,HI,"* 48,524",15003,12020,HONOLULU,Low Income Area
96738,Waikoloa,HI,"* 6,505",15001,12010,HAWAII,HPSA
96795,Waimanalo,HI,"* 10,021",15003,12020,HONOLULU,Low Income Area
50601,Ackley,IA,* 208,19083,16410,HARDIN,HPSA
50601,Ackley,IA,* 163,19083,16410,HARDIN,HPSA
50002,Adair,IA,"* 1,305",19001,16000,ADAIR,Low Income Area/HPSA
50003,Adel,IA,"* 4,903",19049,16240,DALLAS,HPSA
52530,Agency,IA,* 977,19179,16890,WAPELLO,Low Income Area/HPSA
52201,Ainsworth,IA,"* 1,281",19183,16910,WASHINGTON,Low Income Area/HPSA
51001,Akron,IA,"* 2,210",19149,16740,PLYMOUTH,HPSA
50510,Albert City,IA,"* 1,144",19021,16100,BUENA VISTA,Low Income Area/HPSA
52531,Albia,IA,"* 6,131",19135,16670,MONROE,Low Income Area
50005,Albion,IA,* 678,19127,16630,MARSHALL,Low Income Area/HPSA
50006,Alden,IA,* 21,19083,16410,HARDIN,HPSA
50420,Alexander,IA,* 31,19069,16340,FRANKLIN,HPSA
50511,Algona,IA,"* 7,156",19109,16540,KOSSUTH,HPSA
50008,Allerton,IA,* 794,19185,16920,WAYNE,Low Income Area/HPSA
50602,Allison,IA,"* 1,556",19023,16110,BUTLER,Low Income Area/HPSA
50603,Alta Vista,IA,* 596,19037,16180,CHICKASAW,Low Income Area/HPSA
51230,Alvord,IA,* 465,19119,16590,LYON,HPSA
50010,Ames,IA,"* 29,150",19169,16840,STORY,Low Income Area/HPSA
50014,Ames,IA,"* 30,634",19169,16840,STORY,Low Income Area/HPSA
50011,Ames,IA,"* 1,777",19169,16840,STORY,HPSA
50013,Ames,IA,* 996,19169,16840,STORY,HPSA
50020,Anita,IA,"* 1,295",19029,16140,CASS,Low Income Area/HPSA
51004,Anthon,IA,"* 1,027",19193,16960,WOODBURY,Low Income Area
50604,Aplington,IA,"* 1,614",19023,16110,BUTLER,HPSA
50604,Aplington,IA,* 107,19023,16110,BUTLER,HPSA
51430,Arcadia,IA,* 10,19027,16130,CARROLL,HPSA
50605,Aredale,IA,* 176,19023,16110,BUTLER,Low Income Area/HPSA
52619,Argyle,IA,* 726,19111,16550,LEE,Low Income Area/HPSA
51520,Arion,IA,* 204,19047,16230,CRAWFORD,Low Income Area/HPSA
50606,Arlington,IA,* 887,19065,16320,FAYETTE,Low Income Area/HPSA
50514,Armstrong,IA,* 148,19063,16310,EMMET,HPSA
